Final particle positions and velocities
Particle 2940: 5062.96384163 17483.23662997 4127.19208106 -2040.01533568
Particle 2941: 16020.81509433 15442.06003449 5339.93836478 1571.62566957
Particle 2942: 13254.98577079 13013.14785739 3921.27061051 -2222.66555555
Particle 2943: 6191.08289483 1562.19167182 2850.51137291 -4243.50446955
Particle 2944: 17034.94035386 6359.36658190 2977.66954259 -2533.71464569
Particle 2945: 8594.59449988 16610.67442753 3787.82667696 -3388.32557247
Particle 2946: 2951.09805702 12462.23737449 2141.93114634 -3794.17222691
Particle 2947: 647.91433240 11925.90819575 4639.73555449 -1754.78294723
Particle 2948: 18656.46368641 4312.74680175 5071.38772010 -3537.78823924
Particle 2949: 10003.16711169 536.13615961 -2634.92657470 2791.71452989
Particle 2950: 2580.49651710 17572.60198856 -4905.44361097 1081.08567921
Particle 2951: 9689.56791093 405.92848898 3826.56851063 4394.13862437
Particle 2952: 15005.99500861 15266.85157219 -2581.06087574 -4732.14842781
Particle 2953: 866.73148455 8800.87356036 2315.17946140 4787.50912423
Particle 2954: 17754.16754851 5264.82492470 -2244.83245149 3467.51246639
Particle 2955: 15151.97120813 18168.47605863 -4146.41730948 4650.21290655
Particle 2956: 4801.33205254 13796.92098529 -759.23146765 -3508.53747230
Particle 2957: 11919.77254538 18396.45493114 2790.59134553 4623.32000961
Particle 2958: 10419.39536276 5792.47686092 -973.96351667 3185.56760308
Particle 2959: 7784.24498458 1754.91375744 4580.43130423 1863.83754765
Particle 2960: 4879.05301516 18206.77442588 -843.59163864 -1054.56174163
Particle 2961: 17209.00765879 3552.50514489 4474.99259386 1090.62457681
Particle 2962: 15115.13717616 6258.18808587 -4325.48921510 -1948.25442752
Particle 2963: 2770.07907465 4472.87302332 4427.09173863 2367.06273013
Particle 2964: 3867.91447614 4296.78880502 -1057.82550987 -2710.67217366
Particle 2965: 10354.79115645 9228.72284757 2256.80901174 -2310.67200847
Particle 2966: 17367.65295393 11385.35368980 -2631.34704607 -1369.00314082
Particle 2967: 7413.16935759 18658.07292583 -3370.29656007 -1500.85773912
Particle 2968: 9804.77024145 4863.33704380 1788.24559920 1853.48601019
Particle 2969: 17235.35096632 16383.92687851 5166.21564471 2896.73201761
Particle 2970: 5764.15337793 18948.45110877 -2712.10508753 -4009.31410225
Particle 2971: 8747.00682476 4475.98189798 -893.74533970 1934.47439577
Particle 2972: 15102.27072200 8050.75767167 -5008.86413086 3122.50206555
Particle 2973: 9971.62838413 13275.76500285 32.68026397 -2214.00634537
Particle 2974: 2047.52214900 1045.13360989 730.52715949 785.34366961
Particle 2975: 5424.90305992 1569.30596848 3057.07714211 1833.67312287
Particle 2976: 15935.57416412 9805.50074275 3773.06245936 1308.23230906
Particle 2977: 14827.56578715 14420.51983131 2589.27584242 1483.02935421
Particle 2978: 12169.35810007 12265.35267777 4181.48830506 -3356.19793740
Particle 2979: 7587.65542027 4524.00442273 -2068.55742995 3706.35487466
Particle 2980: 2905.21993488 14867.02458241 -4248.77161403 4958.60371716
Particle 2981: 1524.61034845 8020.99803143 -757.47702830 -1026.52243580
Particle 2982: 2687.71645111 16997.34687486 110.53064751 -5266.50878948
Particle 2983: 4937.37361762 17564.91662422 -4956.04600260 1646.35203652
Particle 2984: 3475.00195899 19283.09470900 2195.96173994 2442.77427343
Particle 2985: 16882.70515070 19290.85307509 3041.61259967 3956.50236376
Particle 2986: 5944.78398625 11008.28190249 -4416.65028588 -2465.32175447
Particle 2987: 11194.32728519 7109.44280197 3871.20533672 3534.70403136
Particle 2988: 62.67074895 13188.65919868 2615.76044096 -4535.21926465
Particle 2989: 8556.48390172 15461.44604752 -1527.57211848 890.56169171
Particle 2990: 2162.22992892 646.66588245 -1606.73138864 -2818.07922863
Particle 2991: 17723.19149201 9154.16250739 -1728.41292170 3521.34330857
Particle 2992: 12386.58779766 16806.45701355 572.09276184 2092.31063380
Particle 2993: 6560.88766383 10283.37057859 4399.56566092 -1901.34656677
Particle 2994: 13563.58079277 8217.52854401 -3073.73815882 -1956.27843793
Particle 2995: 512.53206963 9855.89013694 2260.11626882 -797.93860290
Particle 2996: 18844.03487325 16684.91034391 1050.35429030 -4111.26168588
Particle 2997: 8958.44752166 17002.70885072 -2447.94886542 4255.17234350
Particle 2998: 2892.18598071 9881.06151777 1037.02169266 619.07341810
Particle 2999: 12291.04432100 19999.00000000 1586.07740469 2911.61680174
Particle 3000: 3965.39748153 13092.26180381 -2314.63425312 -2500.23406210
Particle 3001: 18021.23237958 5477.79112095 -3355.37846418 -3696.84018632
Particle 3002: 19795.26922261 13576.47851808 594.54812754 -3266.73131283
Particle 3003: 3279.66511197 14391.45769430 4797.79157234 698.56549348
Particle 3004: 14515.33270304 1104.91479379 -3252.43264603 1103.91479379
Particle 3005: 5129.28399759 7612.76248593 2726.23601143 3627.00767035
Particle 3006: 2749.62463335 4032.99835330 -4490.16238962 -2640.29452384
Particle 3007: 12228.43464910 2160.24293803 2735.65473868 3778.76160690
Particle 3008: 12190.10322833 3145.41867639 2617.97204329 3857.06977940
Particle 3009: 16612.55126824 6510.49967895 -3356.82331352 -1704.35127497
Particle 3010: 19971.84818272 8941.31517393 -1475.45768867 -3017.89035751
Particle 3011: 12096.90832933 8391.70903016 1988.59602311 -3365.47981887
Particle 3012: 65.74728760 6180.37300092 -3091.54413945 -642.44541328
Particle 3013: 6312.41757229 41.67322140 949.05062003 -3237.55086621
Particle 3014: 16234.21833605 13778.08305262 697.84192311 927.92354251
Particle 3015: 17519.61586946 16405.47520296 -1938.43708314 5150.86880806
Particle 3016: 1579.01782801 19549.18220274 -3075.02166137 -1823.72665996
Particle 3017: 12842.86207473 352.80195355 -4890.33624228 1265.87748715
Particle 3018: 19326.35707342 14434.82446541 -2326.13767500 1563.65793639
Particle 3019: 18427.44146794 19374.11435085 -1140.11830923 4127.10331839
Particle 3020: 15484.76989842 17462.90712624 -1492.76683940 2479.78119093
Particle 3021: 12176.65808733 19883.86266436 -3606.89933477 -3774.40080214
Particle 3022: 11594.79191741 18566.62613519 1021.75641753 1108.49511730
Particle 3023: 6831.00746372 13137.80085049 -1609.70871279 -2821.28218219
Particle 3024: 14040.67955218 13917.65415848 2707.73243750 3317.42540246
Particle 3025: 336.59599177 4122.85771861 2765.82102373 2122.64445893
Particle 3026: 5120.31999473 9091.88604539 972.00237033 40.38570623
Particle 3027: 6778.06076640 5835.35728006 -1325.04385428 -4888.98276685
Particle 3028: 1.00000000 18864.26109086 -4214.74070094 -1462.57778410
Particle 3029: 4688.93128408 3250.66301944 4687.93128408 2949.20317880
Particle 3030: 18137.84000144 1266.03034493 3096.00464973 1510.57212659
Particle 3031: 11554.03598831 1217.55679002 -4555.96156130 -4780.74206252
Particle 3032: 9143.65819237 9430.36643874 2151.91789995 2677.24382666
Particle 3033: 1303.59991503 13478.33426901 2754.19022221 -1636.86042839
Particle 3034: 6266.69463570 18268.17726422 -2762.88676008 -1019.69568319
Particle 3035: 12379.97600834 13790.47415255 -521.70699380 4683.57195814
Particle 3036: 15711.09084289 9247.96725869 4290.41934088 -4119.62775567
Particle 3037: 5915.95315502 9155.19777733 2618.69599110 -3351.16251615
Particle 3038: 4250.58863751 2653.64421778 -4155.20064178 -543.61668913
Particle 3039: 7418.08883623 5042.43179637 4240.62627322 432.94699527
Particle 3040: 19667.90543503 6757.85227436 1145.21572065 2175.77745175
Particle 3041: 6663.36017376 1396.78596794 4757.59295278 -2932.42552036
Particle 3042: 12146.34349753 1427.49413671 -2467.13112467 -1047.08802774
Particle 3043: 6781.32123726 17347.08900256 1512.65649349 -1072.81718360
Particle 3044: 17251.76950212 16969.20993596 -1373.61524894 -1161.23264943
Particle 3045: 6163.39925843 3883.14790428 -4451.35316014 -1842.53585770
Particle 3046: 7606.55522780 19834.72747932 3091.94355540 -693.86704100
Particle 3047: 4102.84586991 15544.96183739 -1729.89649200 4212.48321648
Particle 3048: 18581.15278013 2394.02137202 -3580.31258899 2239.10213720
Particle 3049: 1242.44465939 5434.26684974 -3585.88419799 -1790.90200243
Particle 3050: 12615.94860954 14336.91481094 4204.98286985 4518.27573650
Particle 3051: 15995.15466676 10071.11203332 1410.79231103 -4963.94398334
Particle 3052: 11404.00239517 19417.09492241 4729.80064727 -4076.78252365
Particle 3053: 6277.18811332 1070.52542152 5007.04554431 1897.88911920
Particle 3054: 12181.52285184 5456.96697349 3604.20000565 -2184.94909780
Particle 3055: 10941.53226143 1053.40895274 2256.32847013 -4117.17729024
Particle 3056: 8457.02278927 4049.18920920 2253.97244158 -2938.78067475
Particle 3057: 11991.52244830 1415.30435449 -3178.68876244 -4949.66692562
Particle 3058: 2850.19856489 14820.88937174 6697.90609535 -1196.29767633
Particle 3059: 4975.67308111 16278.59902083 4652.44765377 1228.20066661
Particle 3060: 10494.54105894 15788.14218725 -4214.63699158 545.94630363
Particle 3061: 9418.38038724 142.25127736 1472.09717240 3411.23471550
Particle 3062: 11667.36540157 3643.45582527 -4116.48667319 2821.92174864
Particle 3063: 8876.22401277 7042.50742512 2639.87791267 -1710.74428426
Particle 3064: 4300.81155308 18217.48968753 -1533.10037204 3384.40749945
Particle 3065: 32.11305506 12477.92215252 4954.22161220 86.53629974
Particle 3066: 10404.41853136 11358.61341678 824.10454280 -2565.09545086
Particle 3067: 5440.71950144 9876.76797825 -4317.97414622 1340.99934614
Particle 3068: 10533.10912398 10610.05339967 3330.57958806 -3883.93741267
Particle 3069: 10109.28329926 8381.33168217 -4184.50750488 3775.43784391
Particle 3070: 18321.50651910 17953.47244601 4088.51415641 967.05923031
Particle 3071: 9187.23619304 15104.72493992 -1001.92730835 -4612.76082045
Particle 3072: 8230.59355990 9812.96542634 -4740.97482890 -928.57525239
Particle 3073: 11868.70632927 6750.16280551 -3498.52210811 -1464.53890169
Particle 3074: 9038.04902156 9029.46189407 -4792.72338020 -1963.01438583
Particle 3075: 16889.70371199 8673.39508168 2814.78395200 -2699.95527865
Particle 3076: 218.20022409 4344.08535567 -3986.59180967 -2618.38864240
Particle 3077: 17152.06725286 5365.09966259 3093.11518778 3780.00830522
Particle 3078: 16271.45552838 19593.90704865 828.60435805 -4299.80655846
Particle 3079: 13343.56148937 14224.00085615 749.31201257 -3544.83388824
Particle 3080: 8841.29537660 18627.76124999 -3045.43955432 2712.79524765
Particle 3081: 6332.73898176 900.53527037 -4538.32911378 5920.41364033
Particle 3082: 6818.71231176 6401.72133098 -4299.77721296 687.21526611
Particle 3083: 8116.48569778 2994.51369233 2982.44743026 492.26105181
Particle 3084: 17973.24616250 15819.91245810 -3444.69200472 -4733.14817258
Particle 3085: 7031.82329275 18878.46550212 4348.51634844 -85.68638636
Particle 3086: 4554.03271350 5184.37274402 -5081.15934937 2077.55570576
Particle 3087: 9499.80103722 11489.86049010 -4520.69249750 -559.82745171
Particle 3088: 1368.27759313 12168.11594990 1367.27759313 -4737.67105125
Particle 3089: 9072.61108030 6124.86744205 4253.35262896 1024.71189557
Particle 3090: 6754.17394943 10756.94245940 -3814.93591622 -1159.33978604
Particle 3091: 17963.88303037 14.37845097 -1997.90296117 -4732.79885022
Particle 3092: 18733.81974464 5837.68584793 1390.46066593 828.36977214
Particle 3093: 200.99855798 7855.15279765 -5032.82482938 3680.14396428
Particle 3094: 13700.02026645 12722.68233434 1366.17142474 3952.20960990
Particle 3095: 9793.47900975 1019.85100427 -2764.06960574 1213.93489744
Particle 3096: 13048.42460064 18662.11236521 -4123.20381018 1421.47487036
Particle 3097: 14104.98800104 16222.52400042 1587.47567764 -3776.47599958
Particle 3098: 5753.94547839 12055.57329871 2227.49531122 -1020.90308725
Particle 3099: 14767.10086652 11291.51582728 -4637.70910059 1725.45530577
Particle 3100: 10882.77264118 13987.57858488 -3841.78703527 4825.19040426
Particle 3101: 7422.49115156 11012.34859323 -4704.20021536 -1147.76183149
Particle 3102: 13068.16379273 16262.68557262 4475.54927464 -2061.68075090
Particle 3103: 7179.82720800 16494.35176582 3452.40749696 -3504.95344163
Particle 3104: 1879.47319620 2265.73882721 1969.44797078 -4132.24701681
Particle 3105: 6642.10430824 6236.72524341 -4681.47073409 2883.05465940
Particle 3106: 10807.03456920 5388.63656014 1568.23013979 713.97638812
Particle 3107: 8412.89064684 13750.72845263 -4865.03207499 2395.72386525
Particle 3108: 17549.85443253 7002.93234256 -2703.55174559 -2622.82802462
Particle 3109: 10507.04098696 8069.03289357 -1332.00441840 5167.93017496
Particle 3110: 2170.36953785 14938.56810928 -4322.90086512 2312.05546307
Particle 3111: 2129.54617590 8211.70370806 796.02414571 -1249.32807896
Particle 3112: 9701.84694853 18742.08425601 3614.21006625 4232.57033166
Particle 3113: 374.11479224 3784.86270385 -1034.07977840 -4146.16852282
Particle 3114: 7990.40338575 7872.45846402 -742.60776757 4157.07038734
Particle 3115: 8866.04671147 17746.57011996 -1385.19561107 4332.07942275
Particle 3116: 4859.64629340 11113.31942345 1275.08192515 4401.84468800
Particle 3117: 8488.34053407 11703.24686045 2291.70933018 -1630.13792048
Particle 3118: 8418.32947992 18078.17277603 -1675.63743807 3891.45615593
Particle 3119: 18025.40184702 61.30511510 -2291.59681468 -2337.50310569
Particle 3120: 15740.42275646 19526.01873912 -1617.75286811 1993.64114753
Particle 3121: 13176.47523232 7711.75259545 -1098.63461857 1084.40151956
Particle 3122: 8074.13693533 10045.68873874 4700.42736627 -1526.67819229
Particle 3123: 14238.52773957 2899.99267181 -1728.40625120 1268.98368236
Particle 3124: 19176.86796140 17572.18657200 -742.53210697 -1992.80313676
Particle 3125: 14397.18249765 6233.82980174 -3793.49751475 973.43687373
Particle 3126: 3937.62651835 16153.22104944 -3726.11513465 3174.57183474
Particle 3127: 6102.22301496 12521.28838857 -4632.25899501 -1878.24783898
Particle 3128: 13569.86503377 19444.63983316 3177.63685255 3942.97500279
Particle 3129: 6453.05616989 13260.78663552 -7362.87594910 2556.64829747
Particle 3130: 3302.92612113 4944.76272386 -1308.95146410 -2745.94476990
Particle 3131: 5041.32505101 2537.78836626 3634.80921263 -1534.27847798
Particle 3132: 811.35130941 2165.31018053 5579.97758067 965.74920885
Particle 3133: 6663.29912955 1303.75831756 3043.51434126 3478.26314679
Particle 3134: 10587.15435110 13413.49773578 2047.37540423 3296.99130408
Particle 3135: 4439.38448424 1894.72736361 -4970.93746521 3460.92160109
Particle 3136: 19698.47663393 2096.97563274 1481.44479265 -4291.64508035
Particle 3137: 10548.22865162 10174.54300003 -4725.38567419 -4017.11714392
Particle 3138: 1474.62939806 6112.64554838 3609.35460646 -556.25073919
Particle 3139: 10751.95124140 14839.59042202 -523.55291339 -2153.76528278
Particle 3140: 15419.35192110 13448.38275110 -2988.88357408 -1993.58131099
Particle 3141: 5444.07597737 6714.01069829 -3015.22298993 1678.25267457
Particle 3142: 8074.18330743 15206.70190268 1422.35060670 2956.20074064
Particle 3143: 2171.29357417 14988.35458250 -3907.26674130 3677.13304767
Particle 3144: 16051.86150756 19943.83944450 -1878.84539826 2430.18890818
Particle 3145: 18081.78055318 10318.52972452 3016.30797253 -4799.78602833
Particle 3146: 13077.71990517 13152.78217477 -4985.46786024 4815.43705624
Particle 3147: 18219.39658838 1225.00203709 -1779.60341162 1113.75929041
Particle 3148: 14605.36202849 16584.92256158 1690.50444956 -1707.03871921
Particle 3149: 6866.72152162 9848.43687313 -4519.18564323 3189.46894949
Particle 3150: 5495.12617296 19373.34603542 -4714.15116193 3742.59368585
Particle 3151: 12752.91415201 10592.56049981 -1183.01150119 4709.26209840
Particle 3152: 5156.20091459 2583.98343391 2149.56659186 1291.49171696
Particle 3153: 5263.55093573 14296.46464555 1754.18364524 3835.03613509
Particle 3154: 6826.86378030 7023.33753056 -4821.40788929 1046.18387106
Particle 3155: 15745.32504890 12604.81409872 1575.08010833 -2742.02875395
Particle 3156: 12945.30150228 6976.90745608 978.40490741 4699.69538744
Particle 3157: 12415.60867129 18679.17817995 -2191.84765046 -1520.44024863
Particle 3158: 3010.72168543 9887.74172567 5124.21652531 4063.69408620
Particle 3159: 12556.88780946 2632.72273780 -3422.91921717 2009.09540776
Particle 3160: 1505.55979596 5681.37017469 -1263.52087267 1956.35777410
Particle 3161: 4375.63652405 9100.42393391 -2346.77992055 2849.58008893
Particle 3162: 10359.58692133 518.15880990 -5048.56333126 3291.43950497
Particle 3163: 19221.03540125 6369.64551039 4242.72139453 -4203.41931120
Particle 3164: 13188.36250729 10141.41380109 -4132.56713126 2007.40721401
Particle 3165: 13217.93075726 12173.55018513 -3390.53462137 -3571.43647858
Particle 3166: 3086.32289155 6654.79265141 1831.69651358 1490.14074239
Particle 3167: 12367.99904131 7688.46905438 -2795.72147239 -2357.07805394
Particle 3168: 13669.75924132 7330.10856645 1388.01990348 -4388.74095280
Particle 3169: 7808.40926143 8674.18683057 2425.14800295 -3115.06102526
Particle 3170: 17587.11918876 11856.83127323 2938.00112003 4509.05571059
Particle 3171: 19461.22727270 1.00000000 -3307.84695641 -1374.59014616
Particle 3172: 17086.53282464 11338.57083969 1589.63188926 -3981.73308607
Particle 3173: 8721.16921649 14061.58873855 2444.58363222 4244.54410867
Particle 3174: 19600.71254073 16525.16219226 4876.38907328 -2933.97972597
Particle 3175: 7737.88775924 9947.77982226 -1159.03498627 -3091.57469721
Particle 3176: 9706.15646703 5182.31176503 2282.26229803 -2418.71759170
Particle 3177: 14947.12754009 16173.72902059 -3621.45005503 -3825.27097941
Particle 3178: 5360.00197665 14702.10963807 -4334.74956909 -1246.64407359
Particle 3179: 9526.72798700 3490.00073555 2807.27580391 -1896.11182014
Particle 3180: 15232.73520166 7316.15961120 -2636.50584907 3034.79551236
Particle 3181: 2830.46958121 11192.09803617 -2259.64335970 -1779.45367337
Particle 3182: 18409.10993968 14680.13336182 -3160.45204848 -1774.09913060
Particle 3183: 13068.56412227 2810.15562358 -1385.84174307 1425.96922081
Particle 3184: 2447.51058002 2821.96855082 1502.82086586 -4921.79052446
Particle 3185: 8229.25819727 14591.42508902 3433.34097455 5010.49638333
Particle 3186: 9538.96197495 10088.21412967 -1636.60162328 -4112.93056184
Particle 3187: 18869.05790493 9495.31392048 2193.18808259 -2578.64133163
Particle 3188: 6078.30888424 6545.03620870 -667.30713837 4974.18025198
Particle 3189: 5770.13050610 10207.89444659 3264.89113582 -3532.90415502
Particle 3190: 11342.08702101 19680.13952201 -4286.16254460 1030.40124053
Particle 3191: 6744.16803880 6838.90545100 -1677.38528063 2446.30997432
Particle 3192: 7883.11269508 11300.67751295 1409.82660382 -1965.58361676
Particle 3193: 839.98665821 15496.29565356 3167.91311540 4330.36456118
Particle 3194: 15913.48880738 12362.57733337 1936.65235537 -5115.60968135
Particle 3195: 18955.65577763 13372.18828752 3854.00808171 3088.52039022
Particle 3196: 18754.17798998 18562.86793675 -3570.73440922 -1431.88594147
Particle 3197: 12683.57895340 6303.92968203 2498.11234310 1573.27921220
Particle 3198: 3239.86084483 5618.18643666 -2431.55858276 632.01345036
Particle 3199: 8190.61925212 10965.23406245 159.22604008 1300.44765213
Particle 3200: 19389.48574101 8573.24076898 4961.55780964 -2781.92029104
Particle 3201: 2926.88477925 17918.70421144 1846.55823602 4190.78726542
Particle 3202: 14895.33866580 9642.79711288 -4922.50285866 -1418.96892382
Particle 3203: 8442.85734865 10563.78395960 2075.12197030 2084.00006443
Particle 3204: 12722.72290808 8925.52277426 -3446.69354183 -1435.71118424
Particle 3205: 9453.36511315 13036.12966628 1472.58281888 4170.18740821
Particle 3206: 10371.77630326 16785.97509101 -2057.19201794 -1577.55179509
Particle 3207: 10084.96118941 2982.05557674 4740.63180628 -4612.89066065
Particle 3208: 11514.31951189 16082.42115607 -2596.97659005 -1198.32986452
Particle 3209: 15341.31335106 13225.45725525 1788.34976960 -4579.71202080
Particle 3210: 9390.46074599 3327.47900737 1801.98749966 -1497.57215337
Particle 3211: 8486.63030935 6318.83082060 -3466.33115469 -786.66206707
Particle 3212: 3074.80954509 16642.89690178 -144.70928442 3643.73075294
Particle 3213: 4194.84548395 2598.18436870 -4021.49509902 -2963.63393406
Particle 3214: 6604.66179035 14937.15344259 433.40365504 -750.98671742
Particle 3215: 10477.15649285 7241.16882937 3903.02638389 -3639.72352327
Particle 3216: 7764.31727494 14458.29252018 1763.26911824 1442.08115976
Particle 3217: 5496.57210991 5016.45216111 2178.75756951 -4363.09853486
Particle 3218: 19021.56154395 18993.61992056 1298.88464646 -2191.92693992
Particle 3219: 10305.82306788 6136.27354104 1839.39714384 -4131.02806589
Particle 3220: 5815.89873225 15123.61392717 -4486.48072091 2380.09966161
Particle 3221: 8088.20463280 12577.03622475 -707.05238074 3979.68603406
Particle 3222: 17391.18881515 7588.16701383 -4323.58978750 -3020.47475375
Particle 3223: 8126.99427314 505.92572601 -2561.50222073 -4018.24222554
Particle 3224: 14241.80164997 3344.99747056 960.03459194 3233.38851979
Particle 3225: 9834.70706695 11297.35168453 -2520.64930542 -2883.33112030
Particle 3226: 7791.79606451 19483.28583395 4960.04781900 -566.21486957
Particle 3227: 1381.91792736 5928.96535046 -3992.62301957 -2278.89802497
Particle 3228: 2710.25137831 1027.10927710 2072.22658213 -2925.21784758
Particle 3229: 13607.67886502 1565.45870567 984.09656399 -3005.41307812
Particle 3230: 4209.10585196 5221.48983284 -2736.15284249 -1810.43000951
Particle 3231: 12856.86927614 4942.24118118 -3055.77896818 -1596.29964229
Particle 3232: 8517.29005707 3028.76235150 -3308.43238252 3595.84383544
Particle 3233: 12361.80605936 11815.91792523 4531.46387244 -4091.54103739
Particle 3234: 16539.33803789 13421.91050482 4721.95893955 3347.95165312
Particle 3235: 11296.17661912 6531.99700747 -896.79446416 2946.73476132
Particle 3236: 1456.73251038 4863.75650182 -2466.13046821 4862.75650182
Particle 3237: 11631.24941335 8773.47358248 1184.67419681 -4912.92355357
Particle 3238: 18502.13124030 16790.62743652 3278.78603242 4325.36880484
Particle 3239: 13103.72977275 5526.83798489 1843.08243192 -1559.09081692
Particle 3240: 3459.58839362 16144.40968179 -3189.32288472 -2737.60666911
Particle 3241: 7840.39962204 1266.62281998 2410.47486084 1524.71467095
Particle 3242: 13598.54767525 1141.45346848 -2663.72257962 -1607.74003573
Particle 3243: 4822.69066974 1317.08650877 3161.45842072 -3230.14785870
Particle 3244: 11029.78412715 7106.46942933 1441.05763170 2064.56105669
Particle 3245: 15812.95760286 18159.04313483 3664.75747486 -1970.88556993
Particle 3246: 16443.38273379 5814.08917725 412.35004672 -12.84195284
Particle 3247: 9254.61281615 17682.86035158 2713.59882718 1513.36489945
Particle 3248: 12078.73619068 1193.50291794 3496.22404728 3136.61559231
Particle 3249: 10064.60032464 18711.64647961 -1075.26032250 1916.46368397
Particle 3250: 17663.79794105 10753.50889276 -1476.89662167 2473.35704801
Particle 3251: 5687.64059287 9052.51588649 3210.93145408 6005.09338238
Particle 3252: 16187.15536403 1802.77744594 960.81164871 3262.08614205
Particle 3253: 17920.02842192 15261.97921997 -3237.25006247 2543.94167169
Particle 3254: 121.33167799 5064.85424561 2471.93277933 1051.69306999
Particle 3255: 13993.16714194 1334.17732724 -4850.69959267 -3781.62626137
Particle 3256: 15713.01974797 523.64594324 1626.83797439 3147.96104353
Particle 3257: 15502.52329845 13974.08743399 -3993.85451939 3811.74263600
Particle 3258: 3959.38007441 16831.05932334 -504.97740147 346.56502092
Particle 3259: 7244.94700598 15711.08854220 4341.66250533 1221.43570857
Particle 3260: 456.66586358 11201.36997711 2326.06625313 3136.98527723
Particle 3261: 10837.56646217 16491.40220109 -4066.95534732 -4178.06354568
Particle 3262: 5029.15886288 9692.08775573 -3713.82942364 -4918.59490327
Particle 3263: 15874.23129099 1994.98500712 1955.36338464 -4566.64168555
Particle 3264: 6406.90638062 3643.36289107 747.82338020 -1917.19556092
Particle 3265: 4669.29545683 1067.68493442 -4566.62429377 -4669.99989006
Particle 3266: 5057.30021934 8406.64812620 4310.37329345 3038.15886950
Particle 3267: 6012.02575781 12698.51120469 -1791.81606430 3316.43357468
Particle 3268: 1186.93564696 9260.45076822 -2560.76255882 -1694.80978985
Particle 3269: 13106.76447938 18177.20851289 3413.84591873 3635.24170258
Particle 3270: 8120.67531472 11777.34444021 -4562.18270931 -3319.90566868
Particle 3271: 1.00000000 2420.32585255 -4336.20430982 2813.27292647
Particle 3272: 485.11625590 10831.07614894 -3878.40424125 2225.80745291
Particle 3273: 2360.60525769 6968.46624738 3021.86245866 1122.71625551
Particle 3274: 9059.04455053 16713.94306937 -3143.63143733 3814.17927531
Particle 3275: 1603.08126826 7772.13206794 -2210.83864100 3009.40106782
Particle 3276: 16288.49002789 6321.24065724 -4945.00180228 -793.41036340
Particle 3277: 3674.87813715 7014.03626947 2217.88176993 -942.83969676
Particle 3278: 7208.29246021 7996.64158621 1947.41149350 1280.75373368
Particle 3279: 8797.89486880 4290.70933165 -4322.55429931 -1159.91246775
Particle 3280: 12847.37153144 11019.50597657 -3991.23527099 -3416.66048721
Particle 3281: 18297.17574017 18167.96896421 -1136.19159395 3327.99968410
Particle 3282: 16082.45867376 12863.98549377 -1852.70399469 -1211.57978315
Particle 3283: 1.00000000 157.79933747 -2179.70764369 2145.62213916
Particle 3284: 11974.63300453 15492.62056460 2396.67972898 -3498.54737142
Particle 3285: 3160.43383267 11339.81074988 2018.12717637 -4567.14674864
Particle 3286: 18699.62547751 5381.57775585 4674.65636938 -2121.20830880
Particle 3287: 16377.31005096 14375.79845779 -6411.56326642 -3351.18744669
Particle 3288: 6023.26841091 1854.00697043 -992.07060575 1795.34454319
Particle 3289: 10497.76627616 14805.09850670 2545.28219918 -3395.91539287
Particle 3290: 5922.22232064 16257.71867225 -2385.04196897 -1918.84224159
Particle 3291: 5818.25233216 18810.58664012 4208.62070469 -3588.28883100
Particle 3292: 5026.41741806 7314.08775557 -2388.36395295 -1351.66630444
Particle 3293: 11017.29614652 5829.61948269 -4952.71331318 -3565.24957873
Particle 3294: 11096.37921471 11798.36947895 -2942.73778132 -778.48826634
Particle 3295: 9182.81314504 9572.48716195 -4788.06924789 -3393.85873971
Particle 3296: 8110.46893016 305.04074481 2929.35631266 -3337.47102201
Particle 3297: 18862.37482271 11779.66470856 -3598.66143051 -1907.32063975
Particle 3298: 11500.99603984 3346.25974598 2313.74623536 2980.46027783
Particle 3299: 1732.31094750 19306.05505212 2100.02634392 3250.88157510
Particle 3300: 17545.90076535 1688.65245765 838.34028910 -1069.04130126
Particle 3301: 3479.06484694 14932.85571291 1064.28015318 -343.38879261
Particle 3302: 2835.64991848 5476.97431479 -2487.60021404 -3124.87644865
Particle 3303: 9687.26334403 14834.20070477 -5118.85434917 -3145.77293565
Particle 3304: 17628.38112213 17270.05139201 4248.64904359 3448.52270764
Particle 3305: 14232.84815989 8813.91749798 -3017.82775123 655.96861214
Particle 3306: 14493.68996204 14819.12347038 3138.46875274 -2048.32596894
Particle 3307: 15165.26041661 15357.28328298 2298.46600462 1398.13199857
Particle 3308: 4637.86050964 4990.98422041 2229.32439182 3903.21718943
Particle 3309: 5992.59777870 12533.38107945 -1345.56290118 616.19091842
Particle 3310: 6568.49097472 10016.69393043 3745.25709275 1971.40786168
Particle 3311: 10783.06550698 18783.57956506 2072.99793837 -2068.60778904
Particle 3312: 5410.58826192 7036.10671554 2586.99692076 1510.09004658
Particle 3313: 15869.00860265 17157.88025326 4371.08701060 628.49637459
Particle 3314: 17654.21159148 18249.58523714 -2765.93438519 4303.01612557
Particle 3315: 7741.25266874 14655.79576297 495.69167573 1812.56374321
Particle 3316: 8495.20178576 4501.33808427 -4804.03084051 -2582.94365262
Particle 3317: 13156.68441303 18136.75417174 -991.25970877 -1880.06578094
Particle 3318: 12875.90601672 11551.68875859 2296.92235768 -3039.29362446
Particle 3319: 7511.46114973 13026.50753179 3755.23057486 4913.93206435
Particle 3320: 11643.97921496 6639.30442903 2622.60911100 -575.48243784
