Final particle positions and velocities
Particle Collisions: 88 Wall collisions: 116
Particle 1704: 14549.73958317 10596.50260741 2603.84688541 -3038.76210691
Particle Collisions: 87 Wall collisions: 126
Particle 1705: 19220.87455995 8948.46679707 4409.00869342 3431.16239670
Particle Collisions: 83 Wall collisions: 130
Particle 1706: 11061.97005472 6059.53294585 -1276.71856361 -4487.61913594
Particle Collisions: 94 Wall collisions: 129
Particle 1707: 8663.16084118 6840.64196501 1816.00976691 -1885.78609330
Particle Collisions: 98 Wall collisions: 119
Particle 1708: 684.84233228 2650.91352140 -2468.08922632 -3353.41434127
Particle Collisions: 97 Wall collisions: 106
Particle 1709: 13946.48570692 18362.56479235 -3512.59731905 2187.83113116
Particle Collisions: 59 Wall collisions: 116
Particle 1710: 7510.58284864 5977.78934913 3725.56783568 4329.13155819
Particle Collisions: 83 Wall collisions: 126
Particle 1711: 11956.81405757 8718.73119498 1785.63261094 -3138.68858670
Particle Collisions: 99 Wall collisions: 127
Particle 1712: 4280.34829952 12987.08353734 4279.34829952 -1621.06868971
Particle Collisions: 105 Wall collisions: 118
Particle 1713: 5814.54596071 12394.80312208 -4346.97001909 3234.72872368
Particle Collisions: 110 Wall collisions: 119
Particle 1714: 12151.21186782 10852.61019294 -3795.04011575 -5460.26553412
Particle Collisions: 98 Wall collisions: 121
Particle 1715: 6159.96444370 6198.15118797 -1198.16396049 3941.52920466
Particle Collisions: 92 Wall collisions: 107
Particle 1716: 14047.81042534 81.49794836 3519.20520018 3916.34997981
Particle Collisions: 115 Wall collisions: 120
Particle 1717: 4659.58807217 9205.45128848 1745.89555486 -1506.08108211
Particle Collisions: 96 Wall collisions: 126
Particle 1718: 15592.82812982 2069.01757538 -3754.83711944 3801.44359844
Particle Collisions: 104 Wall collisions: 106
Particle 1719: 14622.53842563 7287.08624182 -2688.23078718 756.90570741
Particle Collisions: 88 Wall collisions: 133
Particle 1720: 15085.23969477 9785.05287690 4851.59280315 -4491.03989304
Particle Collisions: 81 Wall collisions: 124
Particle 1721: 5847.14080301 5560.09095308 -2146.89378179 -3602.15447004
Particle Collisions: 100 Wall collisions: 110
Particle 1722: 12692.21900635 15307.48950393 4688.42004106 -2288.73990686
Particle Collisions: 91 Wall collisions: 135
Particle 1723: 4254.08400361 10216.22751617 -1240.69885550 -3599.58005992
Particle Collisions: 107 Wall collisions: 111
Particle 1724: 16185.71327570 19110.61158334 -2632.33416843 -3954.96926258
Particle Collisions: 89 Wall collisions: 114
Particle 1725: 4940.85241757 15263.46414100 -4156.99053734 -3553.16263135
Particle Collisions: 74 Wall collisions: 136
Particle 1726: 17147.02596224 3640.48004539 -2851.97403776 -3394.00132803
Particle Collisions: 95 Wall collisions: 127
Particle 1727: 9707.19713283 4771.80303104 -1994.44445355 -929.39035134
Particle Collisions: 96 Wall collisions: 127
Particle 1728: 1.00000000 19758.13103073 -1060.64348933 -1565.89593653
Particle Collisions: 93 Wall collisions: 113
Particle 1729: 8903.05360195 12456.62374860 -2858.05023375 2048.23404484
Particle Collisions: 103 Wall collisions: 125
Particle 1730: 19963.35652607 16717.17121389 -4597.08508187 -932.84448093
Particle Collisions: 79 Wall collisions: 130
Particle 1731: 19596.69787919 18241.00385284 4496.18280836 2549.84997198
Particle Collisions: 97 Wall collisions: 114
Particle 1732: 12727.42310909 5928.72218567 1163.81844208 4958.72855272
Particle Collisions: 104 Wall collisions: 113
Particle 1733: 7533.90063123 2653.14114629 602.65383977 -2468.36427451
Particle Collisions: 103 Wall collisions: 127
Particle 1734: 4635.82499492 1891.74492818 2653.52796971 4545.00427606
Particle Collisions: 88 Wall collisions: 137
Particle 1735: 2902.42486414 18117.15188108 2933.83980452 3981.23742565
Particle Collisions: 112 Wall collisions: 106
Particle 1736: 196.79396630 248.61878273 5125.45626035 -2276.50821204
Particle Collisions: 88 Wall collisions: 109
Particle 1737: 18517.97591233 4455.20167383 4892.87178031 3635.81063758
Particle Collisions: 96 Wall collisions: 114
Particle 1738: 9170.29162229 5772.41957529 -2695.92236680 2982.25396100
Particle Collisions: 99 Wall collisions: 102
Particle 1739: 8993.66208121 17649.76681766 1584.77400006 -4469.44663647
Particle Collisions: 80 Wall collisions: 112
Particle 1740: 3904.49362115 16809.96791835 2611.89035698 778.42748035
Particle Collisions: 76 Wall collisions: 139
Particle 1741: 8229.51050401 13406.39341203 2157.52295046 2007.55361569
Particle Collisions: 90 Wall collisions: 126
Particle 1742: 12187.06066017 8298.72136903 -5338.79454605 -186.71034941
Particle Collisions: 107 Wall collisions: 127
Particle 1743: 1451.65011996 5828.56002588 -1237.05426387 3597.52792444
Particle Collisions: 96 Wall collisions: 114
Particle 1744: 5618.27885439 19675.61268082 5367.49010050 1382.19793561
Particle Collisions: 96 Wall collisions: 113
Particle 1745: 13766.52366855 10574.28476429 -817.81845485 1104.21101319
Particle Collisions: 108 Wall collisions: 117
Particle 1746: 8448.93419474 16484.86348691 -2871.23403547 -4174.60330240
Particle Collisions: 86 Wall collisions: 129
Particle 1747: 14328.92584382 3727.41433953 1466.92752477 5165.46384717
Particle Collisions: 109 Wall collisions: 118
Particle 1748: 17878.20646450 5873.28472446 1058.08554345 -4744.25886628
Particle Collisions: 105 Wall collisions: 130
Particle 1749: 15310.52118901 3814.66278440 -2673.37668059 4909.77534384
Particle Collisions: 101 Wall collisions: 134
Particle 1750: 19783.72586056 731.26450798 -1424.65054570 -4258.00457707
Particle Collisions: 83 Wall collisions: 127
Particle 1751: 7680.91483002 6006.37986440 -4637.23455508 -4691.29388001
Particle Collisions: 114 Wall collisions: 120
Particle 1752: 784.69006022 1416.04117709 -1921.43099398 2037.85372392
Particle Collisions: 100 Wall collisions: 115
Particle 1753: 11778.50081316 6596.90209194 -1191.55179956 2408.02924084
Particle Collisions: 87 Wall collisions: 107
Particle 1754: 16158.07599545 9944.07463666 983.31121815 1860.35000694
Particle Collisions: 70 Wall collisions: 139
Particle 1755: 15829.00782561 15826.86720321 2542.39688877 -1467.59763479
Particle Collisions: 85 Wall collisions: 114
Particle 1756: 3003.42524166 17804.08913137 -959.65484623 -1879.76229869
Particle Collisions: 117 Wall collisions: 110
Particle 1757: 16839.32515349 4024.23945057 4959.69208003 1337.35365594
Particle Collisions: 87 Wall collisions: 111
Particle 1758: 12011.29898343 9960.33822636 -2946.59086103 -2828.12316160
Particle Collisions: 106 Wall collisions: 116
Particle 1759: 2436.55449438 17103.53348891 3405.29238899 -2912.87257069
Particle Collisions: 92 Wall collisions: 122
Particle 1760: 1203.54247121 17770.15877069 2409.52301337 -1786.82356177
Particle Collisions: 100 Wall collisions: 114
Particle 1761: 1191.69179686 9309.05822536 -2327.82470323 -4333.42403103
Particle Collisions: 100 Wall collisions: 119
Particle 1762: 10302.76364470 8042.45630654 -867.15341625 -3656.36605765
Particle Collisions: 79 Wall collisions: 120
Particle 1763: 19999.00000000 6055.43347294 2816.82738375 3807.03861279
Particle Collisions: 92 Wall collisions: 131
Particle 1764: 19999.00000000 307.86817809 1004.93458062 3001.14118168
Particle Collisions: 118 Wall collisions: 98
Particle 1765: 10599.85416409 6392.03957680 4216.23784701 -2436.62917722
Particle Collisions: 86 Wall collisions: 136
Particle 1766: 1080.20098475 11520.59595778 1984.11565127 -1886.16883966
Particle Collisions: 104 Wall collisions: 123
Particle 1767: 8074.07119419 13236.80464769 4332.39445539 -2232.24446312
Particle Collisions: 110 Wall collisions: 120
Particle 1768: 1495.81981730 13283.81425087 -1178.19465534 3492.04931317
Particle Collisions: 105 Wall collisions: 116
Particle 1769: 12595.12537773 7216.55072456 -3865.42523404 -3231.85554022
Particle Collisions: 97 Wall collisions: 117
Particle 1770: 13132.78284472 13582.11013681 2420.10868790 1587.63681349
Particle Collisions: 98 Wall collisions: 114
Particle 1771: 15173.91201624 6964.88302591 2549.10194404 3688.22296307
Particle Collisions: 92 Wall collisions: 129
Particle 1772: 3527.07620107 17420.68353783 1921.55661365 3545.94681348
Particle Collisions: 94 Wall collisions: 119
Particle 1773: 18093.50067689 3588.40315753 3552.79655898 -4547.96346215
Particle Collisions: 97 Wall collisions: 115
Particle 1774: 12364.08415392 11301.01158944 -2766.13148110 -4348.99420528
Particle Collisions: 95 Wall collisions: 126
Particle 1775: 18563.25818884 9079.32429426 -1605.11686640 2870.30753846
Particle Collisions: 101 Wall collisions: 114
Particle 1776: 17004.33773718 9430.00061127 -2117.32821338 1070.20792367
Particle Collisions: 102 Wall collisions: 104
Particle 1777: 3436.88311001 9080.73552884 -3133.00995275 1204.41206590
Particle Collisions: 96 Wall collisions: 120
Particle 1778: 18437.74584499 12548.11253195 -4276.03973301 -3169.06271383
Particle Collisions: 102 Wall collisions: 112
Particle 1779: 634.39516266 10888.00242076 1584.40953521 -4181.06856948
Particle Collisions: 97 Wall collisions: 130
Particle 1780: 11705.83820543 801.77260284 4694.21433269 2640.36575407
Particle Collisions: 80 Wall collisions: 132
Particle 1781: 15777.21938169 11601.41389969 -4221.78061831 -3147.80028492
Particle Collisions: 88 Wall collisions: 129
Particle 1782: 5909.55905616 13703.44386038 -3150.13216912 4492.55518019
Particle Collisions: 106 Wall collisions: 116
Particle 1783: 1085.29383291 10982.14005352 3120.52399214 -3360.39998726
Particle Collisions: 110 Wall collisions: 114
Particle 1784: 9287.07854061 13029.16233975 -3444.34908160 -3201.23903678
Particle Collisions: 82 Wall collisions: 120
Particle 1785: 5863.31326095 18479.99963620 1495.78691388 -1689.56754101
Particle Collisions: 100 Wall collisions: 117
Particle 1786: 3002.82932635 7133.66113527 -2465.14540086 -2688.46311756
Particle Collisions: 99 Wall collisions: 118
Particle 1787: 19804.24765574 8826.04779323 2190.31859401 -4785.65252634
Particle Collisions: 87 Wall collisions: 106
Particle 1788: 7306.13274025 11169.44500249 2617.98203070 4836.77964550
Particle Collisions: 79 Wall collisions: 112
Particle 1789: 15362.73058347 10690.99275623 3890.70086072 3821.94634178
Particle Collisions: 95 Wall collisions: 122
Particle 1790: 8060.24688964 7178.07311344 1908.62571259 -3190.84958219
Particle Collisions: 98 Wall collisions: 109
Particle 1791: 8878.51160039 11716.99576293 -2922.32022172 4843.61309794
Particle Collisions: 84 Wall collisions: 106
Particle 1792: 15576.74304996 10110.30632349 1537.65831485 5054.65316175
Particle Collisions: 112 Wall collisions: 141
Particle 1793: 12173.89672096 19618.89593139 842.64415427 -2773.33178174
Particle Collisions: 99 Wall collisions: 112
Particle 1794: 15113.43267798 8572.97886397 -43.59409886 3738.56637808
Particle Collisions: 102 Wall collisions: 113
Particle 1795: 12082.25387146 7282.41478256 2934.23291369 2364.75605963
Particle Collisions: 98 Wall collisions: 110
Particle 1796: 7739.01821438 2406.26654397 1494.88109071 2144.04771601
Particle Collisions: 100 Wall collisions: 118
Particle 1797: 1226.58817634 9871.21786017 2311.65339211 -2356.90135096
Particle Collisions: 108 Wall collisions: 109
Particle 1798: 8738.46525819 15626.98595159 3047.90560691 -743.33964848
Particle Collisions: 86 Wall collisions: 115
Particle 1799: 14394.25853495 17495.19748557 -3188.61510060 -3750.30041907
Particle Collisions: 94 Wall collisions: 109
Particle 1800: 9167.47557781 9357.88500317 3835.65683941 2623.50454213
Particle Collisions: 94 Wall collisions: 114
Particle 1801: 15218.66420740 5525.41735680 3678.39328231 -3290.81568742
Particle Collisions: 89 Wall collisions: 116
Particle 1802: 8382.54508889 8222.42943277 -3511.00540156 -3925.52352241
Particle Collisions: 103 Wall collisions: 120
Particle 1803: 19999.00000000 962.52114951 3339.63136725 2295.14254574
Particle Collisions: 101 Wall collisions: 109
Particle 1804: 7078.74890840 966.35845544 1892.41348980 2705.10405549
Particle Collisions: 89 Wall collisions: 126
Particle 1805: 7884.28669921 14657.39674801 1592.96087285 2363.19864422
Particle Collisions: 100 Wall collisions: 122
Particle 1806: 9569.05784975 5814.23207076 4894.55757596 -941.31812439
Particle Collisions: 105 Wall collisions: 118
Particle 1807: 14862.81864419 7877.72494125 -2355.83645469 2273.48169803
Particle Collisions: 96 Wall collisions: 124
Particle 1808: 15662.42461286 4273.99960571 3313.76954821 1252.15015252
Particle Collisions: 89 Wall collisions: 125
Particle 1809: 18073.69232519 11500.29868090 894.60167121 2874.82467022
Particle Collisions: 87 Wall collisions: 123
Particle 1810: 13132.34835939 4359.95630359 4575.88889590 -3335.16610673
Particle Collisions: 87 Wall collisions: 115
Particle 1811: 15687.00042736 7669.27578062 1783.53150696 -2277.17187575
Particle Collisions: 91 Wall collisions: 106
Particle 1812: 8784.53015896 248.10306294 -2189.01526262 4256.48036773
Particle Collisions: 99 Wall collisions: 133
Particle 1813: 9301.30054598 740.92676408 4560.13710261 -3622.59670695
Particle Collisions: 97 Wall collisions: 114
Particle 1814: 9244.30292848 3116.77786277 2244.26233647 1391.24859077
Particle Collisions: 92 Wall collisions: 121
Particle 1815: 1481.29538101 6921.71339263 4565.63175362 -1868.18380105
Particle Collisions: 92 Wall collisions: 124
Particle 1816: 959.76206820 7707.68212972 1403.62129349 3547.64560166
Particle Collisions: 88 Wall collisions: 134
Particle 1817: 566.94736865 9734.94580472 -477.80200498 -1477.34916681
Particle Collisions: 90 Wall collisions: 117
Particle 1818: 16616.68095526 17652.87614354 2367.79740099 513.69023153
Particle Collisions: 94 Wall collisions: 120
Particle 1819: 6873.70663667 13336.50069996 -3055.87345712 2322.60329531
Particle Collisions: 101 Wall collisions: 115
Particle 1820: 4012.02145615 4393.14564923 2270.06931871 3927.70897445
Particle Collisions: 81 Wall collisions: 121
Particle 1821: 1758.03499637 5276.20777108 5083.08900778 -4415.32755404
Particle Collisions: 102 Wall collisions: 124
Particle 1822: 12450.82647301 3159.35255782 3970.28539090 -1956.90017760
Particle Collisions: 89 Wall collisions: 128
Particle 1823: 11691.12099225 6106.10241012 -1474.17900443 1236.69759684
Particle Collisions: 84 Wall collisions: 120
Particle 1824: 4455.39871211 2235.46225966 1053.76480633 4361.98497525
Particle Collisions: 95 Wall collisions: 124
Particle 1825: 12365.33049389 14746.60774944 1469.45476861 -4860.59835543
Particle Collisions: 99 Wall collisions: 103
Particle 1826: 17598.84644717 19026.04192936 2147.53103928 -1511.81228685
Particle Collisions: 98 Wall collisions: 99
Particle 1827: 11376.52702999 11096.00637389 3103.72160229 -1462.84778923
Particle Collisions: 116 Wall collisions: 101
Particle 1828: 9377.13101033 4562.70554315 3329.65302463 4561.70554315
Particle Collisions: 103 Wall collisions: 115
Particle 1829: 3520.76742016 12167.27668127 -926.86019945 3435.15264529
Particle Collisions: 94 Wall collisions: 114
Particle 1830: 14497.72439003 14500.32724093 -1615.80771326 -2935.12158767
Particle Collisions: 97 Wall collisions: 106
Particle 1831: 2372.06853944 8310.61860199 -4133.68899724 -3567.57375099
Particle Collisions: 93 Wall collisions: 107
Particle 1832: 8950.25534397 15707.27889754 -4888.04005694 1342.83318090
Particle Collisions: 93 Wall collisions: 114
Particle 1833: 746.58995275 1984.96136249 -1754.57133741 -4457.21067358
Particle Collisions: 97 Wall collisions: 121
Particle 1834: 16132.40774165 17538.91716129 -1069.53880976 4329.89224778
Particle Collisions: 85 Wall collisions: 112
Particle 1835: 4835.64805284 13690.26362090 -1243.83656412 -1764.03415862
Particle Collisions: 98 Wall collisions: 117
Particle 1836: 332.80220689 15190.06899216 -3273.33623035 1265.75574935
Particle Collisions: 89 Wall collisions: 121
Particle 1837: 11419.18969799 11113.72479376 3260.77388153 2013.53314644
Particle Collisions: 86 Wall collisions: 121
Particle 1838: 7855.15909019 8849.83492208 4468.68714995 2774.38124514
Particle Collisions: 76 Wall collisions: 119
Particle 1839: 7964.28067319 3890.77685167 1041.44611952 1572.14839661
Particle Collisions: 83 Wall collisions: 123
Particle 1840: 3869.99820793 3093.81726879 3868.99820793 2493.44160052
Particle Collisions: 100 Wall collisions: 108
Particle 1841: 19808.51287731 2728.53331916 -4829.14799718 -4317.61667021
Particle Collisions: 90 Wall collisions: 116
Particle 1842: 19046.68730766 11495.62102115 3724.10345178 -3038.21365215
Particle Collisions: 97 Wall collisions: 120
